Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O93256|K1C19_CHICK	O93256	K1C19_CHICK	KRT19	423	FALSE	FALSE	Gallus gallus	Keratin, type I cytoskeletal 19	2:Experimental evidence at transcript level	1.65	1	0.999	0	1	0	0	1	0	0	0	0	0	NA	NA	tr|A0A8V1A8T0|A0A8V1A8T0_CHICK
sp|O93510|GELS_CHICK	O93510	GELS_CHICK	GSN	778	FALSE	FALSE	Gallus gallus	Gelsolin	2:Experimental evidence at transcript level	1.41	1	0.999	0	1	0	1	1	0	1	765116.6	0	765116.6	NA	NA	tr|A0A8V1A570|A0A8V1A570_CHICK, tr|A0A8V1AA30|A0A8V1AA30_CHICK, tr|A0A8V1ACT8|A0A8V1ACT8_CHICK, tr|A0A8V1ACU4|A0A8V1ACU4_CHICK, tr|A0A8V1AHE5|A0A8V1AHE5_CHICK
sp|P00337|LDHB_CHICK	P00337	LDHB_CHICK	LDHB	333	FALSE	FALSE	Gallus gallus	L-lactate dehydrogenase B chain	1:Experimental evidence at protein level	2.4	1	0.999	0	1	1	1	1	1	1	2253164.5	2253164.5	2253164.5	NA	NA	NA
sp|P00565|KCRM_CHICK	P00565	KCRM_CHICK	CKM	381	FALSE	FALSE	Gallus gallus	Creatine kinase M-type	1:Experimental evidence at protein level	3.67	1	0.999	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
sp|P00940|TPIS_CHICK	P00940	TPIS_CHICK	TPI1	248	FALSE	FALSE	Gallus gallus	Triosephosphate isomerase	1:Experimental evidence at protein level	6.05	1	0.999	0	1	1	1	1	1	1	1083053.4	1083053.4	1083053.4	NA	NA	NA
sp|P01994|HBA_CHICK	P01994	HBA_CHICK	HBAA	142	FALSE	FALSE	Gallus gallus	Hemoglobin subunit alpha-A	1:Experimental evidence at protein level	10.56	1	0.999	0	1	0	1	1	0	1	4648960.5	0	4648960.5	NA	NA	NA
sp|P02001|HBAD_CHICK	P02001	HBAD_CHICK	HBAD	141	FALSE	FALSE	Gallus gallus	Hemoglobin subunit alpha-D	1:Experimental evidence at protein level	11.35	1	0.999	0	1	0	1	1	0	1	1919850.4	0	1919850.4	NA	NA	tr|A0A8V0Z399|A0A8V0Z399_CHICK
sp|P02112|HBB_CHICK	P02112	HBB_CHICK	HBB	147	FALSE	FALSE	Gallus gallus	Hemoglobin subunit beta	1:Experimental evidence at protein level	12.93	1	0.999	0	2	0	2	2	0	2	6198179	0	6198179	NA	NA	NA
sp|P02457|CO1A1_CHICK	P02457	CO1A1_CHICK	COL1A1	1453	FALSE	FALSE	Gallus gallus	Collagen alpha-1(I) chain	1:Experimental evidence at protein level	64.56	1	0.999	0	87	6	85	560	22	546	65037742000	13743371	65037742000	10M(15.9949),10M(15.9949),10M(15.9949),34P(15.9949),40P(15.9949),10M(15.9949),7P(15.9949),10M(15.9949),7P(15.9949),10M(15.9949),7P(15.9949),9P(15.9949),10P(15.9949),10P(15.9949),10P(15.9949),10P(15.9949),10P(15.9949),12P(15.9949),38K(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),9P(15.9949),11K(15.9949),18P(15.9949),23P(15.9949),11K(15.9949),18P(15.9949),24P(15.9949),11K(15.9949),23P(15.9949),24P(15.9949),11K(15.9949),23P(15.9949),24P(15.9949),11M(15.9949),12K(15.9949),3P(15.9949),11M(15.9949),3P(15.9949),9P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),14P(15.9949),11P(15.9949),14P(15.9949),11P(15.9949),15P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),29K(15.9949),11P(15.9949),18P(15.9949),6K(15.9949),11P(15.9949),20P(15.9949),11P(15.9949),21P(15.9949),11P(15.9949),24P(15.9949),11P(15.9949),30K(15.9949),6P(15.9949),11P(15.9949),30M(15.9949),3P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),5P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12C(57.0215),12C(57.0215),12C(57.0215),8P(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),14P(15.9949),12K(15.9949),14P(15.9949),3P(15.9949),12K(15.9949),14P(15.9949),3P(15.9949),12K(15.9949),15P(15.9949),3P(15.9949),12K(15.9949),15P(15.9949),3P(15.9949),12K(15.9949),30P(15.9949),32P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6M(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),13P(15.9949),12P(15.9949),14P(15.9949),12P(15.9949),14P(15.9949),27K(15.9949),12P(15.9949),15K(15.9949),12P(15.9949),15K(15.9949),21P(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),2P(15.9949),12P(15.9949),15M(15.9949),3P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),26K(15.9949),12P(15.9949),15P(15.9949),26K(15.9949),12P(15.9949),15P(15.9949),29K(15.9949),12P(15.9949),16P(15.9949),12P(15.9949),18P(15.9949),24K(15.9949),12P(15.9949),18P(15.9949),29K(15.9949),12P(15.9949),18P(15.9949),29K(15.9949),12P(15.9949),20P(15.9949),30K(15.9949),12P(15.9949),20P(15.9949),30K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),22K(15.9949),28P(15.9949),12P(15.9949),25P(15.9949),12P(15.9949),26K(15.9949),8P(15.9949),12P(15.9949),26K(15.9949),8P(15.9949),12P(15.9949),26K(15.9949),9P(15.9949),12P(15.9949),27P(15.9949),30K(15.9949),12P(15.9949),2P(15.9949),12P(15.9949),30K(15.9949),6P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),5P(15.9949),6K(15.9949),12P(15.9949),6K(15.9949),12P(15.9949),6K(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),7P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),13P(15.9949),13P(15.9949),16M(15.9949),13P(15.9949),16M(15.9949),19P(15.9949),13P(15.9949),16M(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),38K(15.9949),9P(15.9949),13P(15.9949),9P(15.9949),14K(15.9949),14K(15.9949),14K(15.9949),23P(15.9949),3P(15.9949),14K(15.9949),23P(15.9949),3P(15.9949),14K(15.9949),24P(15.9949),3P(15.9949),14K(15.9949),24P(15.9949),3P(15.9949),14K(15.9949),24P(15.9949),6P(15.9949),14K(15.9949),26P(15.9949),3P(15.9949),14K(15.9949),3P(15.9949),14K(15.9949),3P(15.9949),5P(15.9949),14K(15.9949),3P(15.9949),5P(15.9949),14K(15.9949),6P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),15K(15.9949),24P(15.9949),14P(15.9949),15K(15.9949),33K(15.9949),14P(15.9949),15P(15.9949),24K(15.9949),14P(15.9949),15P(15.9949),24K(15.9949),14P(15.9949),15P(15.9949),6M(15.9949),14P(15.9949),21P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),6P(15.9949),14P(15.9949),24K(15.9949),6P(15.9949),14P(15.9949),2P(15.9949),6M(15.9949),14P(15.9949),2P(15.9949),6M(15.9949),14P(15.9949),2P(15.9949),6M(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),5P(15.9949),14P(15.9949),6M(15.9949),15K(15.9949),21P(15.9949),15K(15.9949),8P(15.9949),15K(15.9949),8P(15.9949),15M(15.9949),6P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),18K(15.9949),9P(15.9949),15P(15.9949),18K(15.9949),9P(15.9949),15P(15.9949),18K(15.9949),9P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),2M(15.9949),15P(15.9949),18P(15.9949),8K(15.9949),15P(15.9949),18P(15.9949),8K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),23P(15.9949),15P(15.9949),23P(15.9949),36K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),33K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),5P(15.9949),15P(15.9949),24K(15.9949),6P(15.9949),15P(15.9949),24K(15.9949),6P(15.9949),15P(15.9949),24P(15.9949),15P(15.9949),26K(15.9949),8P(15.9949),15P(15.9949),26K(15.9949),8P(15.9949),15P(15.9949),2P(15.9949),6M(15.9949),15P(15.9949),2P(15.9949),6M(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),6M(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16P(15.9949),16P(15.9949),16P(15.9949),16P(15.9949),9P(15.9949),17P(15.9949),21P(15.9949),2M(15.9949),17P(15.9949),24K(15.9949),39P(15.9949),17P(15.9949),30P(15.9949),9K(15.9949),18K(15.9949),18K(15.9949),18K(15.9949),24P(15.9949),8P(15.9949),18K(15.9949),24P(15.9949),8P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),6P(15.9949),18K(15.9949),6P(15.9949),18K(15.9949),8P(15.9949),9P(15.9949),18K(15.9949),8P(15.9949),9P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),19P(15.9949),18P(15.9949),20P(15.9949),6K(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24P(15.9949),27K(15.9949),18P(15.9949),30M(15.9949),3P(15.9949),18P(15.9949),36P(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),8P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),19K(15.9949),19P(15.9949),19P(15.9949),24P(15.9949),19P(15.9949),25P(15.9949),20P(15.9949),30K(15.9949),3P(15.9949),20P(15.9949),30K(15.9949),3P(15.9949),20P(15.9949),8P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),30K(15.9949),21P(15.9949),24P(15.9949),30M(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),30K(15.9949),21P(15.9949),6P(15.9949),23P(15.9949),24P(15.9949),23P(15.9949),26P(15.9949),23P(15.9949),3P(15.9949),23P(15.9949),6P(15.9949),24P(15.9949),24P(15.9949),24P(15.9949),24P(15.9949),30M(15.9949),24P(15.9949),3P(15.9949),24P(15.9949),3P(15.9949),24P(15.9949),8P(15.9949),24P(15.9949),9P(15.9949),25P(15.9949),25P(15.9949),28P(15.9949),7K(15.9949),27K(15.9949),3P(15.9949),6P(15.9949),27P(15.9949),33P(15.9949),36K(15.9949),29P(15.9949),3P(15.9949),29P(15.9949),8P(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),3P(15.9949),6M(15.9949),2P(15.9949),3P(15.9949),6M(15.9949),2P(15.9949),5P(15.9949),2P(15.9949),5P(15.9949),2P(15.9949),6M(15.9949),2P(15.9949),6M(15.9949),2P(15.9949),6M(15.9949),9P(15.9949),2P(15.9949),6M(15.9949),9P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),30M(15.9949),3P(15.9949),30M(15.9949),3P(15.9949),5P(15.9949),30M(15.9949),3P(15.9949),5P(15.9949),30M(15.9949),3P(15.9949),6P(15.9949),30M(15.9949),3P(15.9949),9P(15.9949),30M(15.9949),5P(15.9949),6P(15.9949),30M(15.9949),5P(15.9949),6P(15.9949),30M(15.9949),5P(15.9949),9P(15.9949),30M(15.9949),6P(15.9949),9P(15.9949),30P(15.9949),32P(15.9949),33K(15.9949),3P(15.9949),5P(15.9949),35P(15.9949),38K(15.9949),9P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6M(15.9949),3P(15.9949),6M(15.9949),9P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),6P(15.9949),5P(15.9949),6P(15.9949),5P(15.9949),9P(15.9949),5P(15.9949),9P(15.9949),5P(15.9949),9P(15.9949),5P(15.9949),9P(15.9949),5P(15.9949),9P(15.9949),5P(15.9949),9P(15.9949),6K(15.9949),6K(15.9949),9P(15.9949),6M(15.9949),9P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9P(15.9949),7P(15.9949),8P(15.9949),8P(15.9949),9P(15.9949),8P(15.9949),9P(15.9949),9K(15.9949),9K(15.9949),9K(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
sp|P02460|CO2A1_CHICK	P02460	CO2A1_CHICK	COL2A1	859	FALSE	FALSE	Gallus gallus	Collagen alpha-1(II) chain (Fragment)	2:Experimental evidence at transcript level	26.31	1	0.999	0	14	12	14	48	34	48	11098894300	80143056	11098894300	11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),23P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12P(15.9949),13P(15.9949),6M(15.9949),12P(15.9949),30K(15.9949),3P(15.9949),12P(15.9949),5P(15.9949),13P(15.9949),7P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),20M(15.9949),8P(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),6P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),8P(15.9949),17K(15.9949),6P(15.9949),9P(15.9949),18P(15.9949),24P(15.9949),21P(15.9949),24K(15.9949),21P(15.9949),24K(15.9949),8P(15.9949),21P(15.9949),30K(15.9949),3P(15.9949),21P(15.9949),30K(15.9949),9P(15.9949),23P(15.9949),9P(15.9949),32P(15.9949),38P(15.9949),44M(15.9949),39P(15.9949),5P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949)	NA	NA
